Symbol,Name,IndustryCode,Industry
POWWP,AMMO 8 75 Cumulative Redeemable Perpetual Prf Shs Series A,52101010,항공우주 및 방위
MESA,Mesa Air Group Inc,52406010,항공사
CCTG,CCSC Technology International Holdings Ltd,57104010,전자 장비 및 부품
AERT,Aeries Technology Inc,52203040,경영 지원 서비스
MRKR,Marker Therapeutics Inc,56202010,생명 공학 및 의학 연구
TWOU,2U Inc,57201010,IT 서비스 및 컨설팅
LXEH,Lixiang Education Holding Co Ltd ADR,63102010,"초, 중, 고등 교육기관"
IDN,Intellicheck Inc,57201020,소프트웨어
CODX,Co-Diagnostics Inc,56101010,첨단 의료 장비 및 기술
BYFC,Broadway Financial Corp,55101010,은행
KIRK,Kirkland's Inc,53403030,가정용 가구 소매
VEV,Vicinity Motor Corp,52102020,중장비 및 차량
MLGO,MicroAlgo Inc,57201010,IT 서비스 및 컨설팅
XOMAO,XOMA Depositary Shares Rep 8 375 Cum Pref Shs Series B,56202010,생명 공학 및 의학 연구
FTEK,Fuel Tech Inc,52203010,환경 서비스 및 장비
AGAE,Allied Gaming & Entertainment Inc,57201030,온라인 서비스
SNCE,Science 37 Holdings Inc,57201020,소프트웨어
DSWL,Deswell Industries Inc,51101010,상품 화학
POCI,Precision Optics Corporation Inc,56101020,"의료 장비, 물품 및 유통"
FKWL,Franklin Wireless Corp,57102010,통신 및 네트워킹
GTEC,Greenland Technologies Holding Corp,53101020,"자동차, 트럭 및 오토바이 부품"
MCAGU,Mountain Crest Acquisition V Units,55601010,투자 지주 회사
HUGE,FSD Pharma Inc,56202010,생명 공학 및 의학 연구
ENCP,Energem Corp,55601010,투자 지주 회사
GREE,Greenidge Generation Holdings Inc,57301030,블록 체인 및 암호화폐
HUIZ,Huize Holding Ltd ADR,55301010,복합보험 및 중개인
YHGJ,Yunhong Green CTI Ltd,51302010,용기(종이 제외) 및 포장재
XGN,Exagen Inc,56102010,의료 시설 및 서비스
RFIL,RF Industries Ltd,52102030,전기 부품 및 장비
QTI,QT Imaging Holdings Inc,56101010,첨단 의료 장비 및 기술
MOVE,Movano Inc,56101010,첨단 의료 장비 및 기술
VYNE,Vyne Therapeutics Inc,56201040,제약
USAU,US Gold Corp,51201060,금
OPHC,OptimumBank Holdings Inc,55101010,은행
CVV,CVD Equipment Corp,52102010,산업용 기계 및 장비
LBBBU,Lakeshore Acquisition II Units,55601010,투자 지주 회사
NMTC,Neuroone Medical Technologies Corp,56101010,첨단 의료 장비 및 기술
CXAI,CXApp Inc,57201020,소프트웨어
RGF,Real Good Food Company Inc,54102020,식품 가공
INKT,Mink Therapeutics Inc,56202010,생명 공학 및 의학 연구
ABTS,Abits Group Inc,57201030,온라인 서비스
ACST,Acasti Pharma Inc,56201040,제약
NEPH,Nephros Inc,52203010,환경 서비스 및 장비
AAGR,African Agriculture Holdings Inc,54102010,어업 및 농업
VIRX,Viracta Therapeutics Inc,56202010,생명 공학 및 의학 연구
NTWK,NetSol Technologies Inc,57201010,IT 서비스 및 컨설팅
EUDA,EUDA Health Holdings Ltd,56101010,첨단 의료 장비 및 기술
DFLI,Dragonfly Energy Holdings Corp,52102030,전기 부품 및 장비
DAIO,Data I/O Corp,57201010,IT 서비스 및 컨설팅
KFFB,Kentucky First Federal Bancorp,55101010,은행
UONE,Urban One Inc Class A,53302020,방송
CDIO,Cardio Diagnostics Holdings Inc,56202010,생명 공학 및 의학 연구
EMKR,EMCORE Corp,52101010,항공우주 및 방위
MSS,Maison Solutions Inc,54301020,식품 소매 및 유통
LICN,Lichen China Ltd,54201030,개인 서비스
NCNC,noco-noco Inc,52203010,환경 서비스 및 장비
NEOV,NeoVolta Inc,52102030,전기 부품 및 장비
VWE,Vintage Wine Estates Inc,54101020,증류주 및 포도주
MMV,MultiMetaVerse Holdings Limited,53302030,엔터테인먼트 제작
SLGL,Sol Gel Technologies Ltd,56202010,생명 공학 및 의학 연구
PEV,Phoenix Motor Inc,53101010,자동차 및 트럭 제조
YQ,17 Education & Technology Group Inc ADR,63101010,기타 교육 서비스 제공
TCRT,Alaunos Therapeutics Inc,56202010,생명 공학 및 의학 연구
BFRG,Bullfrog AI Holdings  Inc.,56202010,생명 공학 및 의학 연구
IZEA,IZEA Worldwide Inc,57201030,온라인 서비스
RILYP,B Riley Financial DS Representing 1/1000 Cum Pref Series A,55102010,투자 은행 및 중개 서비스
NSYS,Nortech Systems Inc,57101010,반도체
BENF,Beneficient,57301010,핀테크
ECDA,Ef Hutton Acquisition Corp,55601010,투자 지주 회사
CPIX,Cumberland Pharmaceuticals Inc,56201040,제약
ALCE,Alternus Clean Energy Inc,59101010,전력 유틸리티
DRRX,DURECT Corp,56202010,생명 공학 및 의학 연구
GTIM,Good Times Restaurants Inc,53301020,레스토랑 및 바
ISPO,Inspirato Inc,53301040,여가 및 오락시설
OESX,Orion Energy Systems Inc,53203020,건설 자재 및 비품
DUOT,Duos Technologies Group Inc,57201020,소프트웨어
STRM,Streamline Health Solutions Inc,56102010,의료 시설 및 서비스
CPSH,CPS Technologies Corp,52102030,전기 부품 및 장비
CLPS,CLPS Inc,57201010,IT 서비스 및 컨설팅
SYRA,Syra Health Corp,56102010,의료 시설 및 서비스
ANGH,Anghami Inc,57201030,온라인 서비스
RGLS,Regulus Therapeutics Inc,56202010,생명 공학 및 의학 연구
SMSI,Smith Micro Software Inc,57201020,소프트웨어
MRM,Medirom Healthcare Technologies Inc ADR,54201030,개인 서비스
SOHOB,Sotherly Hotels 8.0% Cumulative Redeemable Perpetual Pref Shs Series B,60102040,특수 REITs
SONM,Sonim Technologies Inc,57102010,통신 및 네트워킹
LFMDP,LifeMD 8.875 Cumulative Perpetual Pref Shs Series A,56101010,첨단 의료 장비 및 기술
EKSO,Ekso Bionics Holdings Inc,56101010,첨단 의료 장비 및 기술
SLNA,Selina Hospitality PLC,53301010,"호텔, 모텔 및 크루즈 라인"
OCCIN,OFS Credit Company 5 25 Prf Shs Series E Due 2026,55501030,폐쇄형 펀드
SOHO,Sotherly Hotels Inc,60102040,특수 REITs
FBRX,Forte Biosciences Inc,56202010,생명 공학 및 의학 연구
ORGS,Orgenesis Inc,56101020,"의료 장비, 물품 및 유통"
SOLO,Electrameccanica Vehicles Corp,53101010,자동차 및 트럭 제조
APRE,Aprea Therapeutics Inc,56202010,생명 공학 및 의학 연구
UBX,UNITY Biotechnology Inc,56202010,생명 공학 및 의학 연구
ALRN,Aileron Therapeutics Inc,56202010,생명 공학 및 의학 연구
IINN,Inspira Technologies Oxy BHN Ltd,56101010,첨단 의료 장비 및 기술
SRZN,Surrozen Inc,56202010,생명 공학 및 의학 연구
BIOR,Biora Therapeutics Inc,56202010,생명 공학 및 의학 연구
NRSN,Neurosense Therapeutics Ltd,56202010,생명 공학 및 의학 연구
CACO,Caravelle International Group,52407020,항만 운영 및 서비스
CCLDP,CareCloud 11 Cumulative Redeemable Perpetual Pref Shs Series A,57201020,소프트웨어
ONCT,Oncternal Therapeutics Inc,56202010,생명 공학 및 의학 연구
NXPL,NextPlat Corp,57201030,온라인 서비스
QOMO,Qomolangma Acquisition Corp,55601010,투자 지주 회사
LRHC,La Rosa Holdings,60101020,부동산 서비스
ATPC,Agape ATP Corp,56101020,"의료 장비, 물품 및 유통"
RDIB,Reading International Inc Class B,53301040,여가 및 오락시설
APWC,Asia Pacific Wire & Cable Corporation Ltd,52102030,전기 부품 및 장비
BANFP,BancFirst 7.2% Cumulative Pref Shs,55101050,기업 금융 서비스
AGBA,AGBA Group Holding Ltd,57301010,핀테크
CETY,Clean Energy Technologies Inc,59102010,천연가스 유틸리티
RAVE,Rave Restaurant Group Inc,53301020,레스토랑 및 바
NRBO,NeuroBo Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
SNT,Senstar Technologies Ltd,52203040,경영 지원 서비스
HTOO,Fusion Fuel Green PLC,50201020,재생 가능 연료
APTO,Aptose Biosciences Inc,56202010,생명 공학 및 의학 연구
BYU,BAIYU Holdings Inc,52406020,지상 및 해상 여객 운송
CREV,Carbon Revolution PLC,51101030,특수 화학제
PYPD,PolyPid Ltd,56201040,제약
FGBIP,First Guaranty Bancshares 6.75 Dep Shs Rep Non Cumulative Perpetual Prf Shs,55101010,은행
ONMD,Onemednet Corp,52203040,경영 지원 서비스
IMRN,Immuron Ltd ADR,56201040,제약
SWAG,Stran & Company Inc,53302010,광고 및 마케팅
NCTY,The9 Ltd ADR,57301030,블록 체인 및 암호화폐
HKIT,Hitek Global Inc,57107010,통합 하드웨어 및 소프트웨어
USEG,US Energy Corp,50102020,"오일, 가스 탐사 및 생산"
VIVK,Vivakor Inc,52203010,환경 서비스 및 장비
BTOG,Bit Origin Ltd,57301030,블록 체인 및 암호화폐
SOHOO,Sotherly Hotels Cum Redeemable Perptual 7.875 Pref Shs Series C,60102040,특수 REITs
CWD,CaliberCos Inc,55102020,투자 관리 및 펀드 운영
RENT,Rent the Runway Inc,53202020,의류 및 액세서리
PPHP,PHP Ventures Acquisition Corp,55601010,투자 지주 회사
CHR,Cheer Holding Inc,57201010,IT 서비스 및 컨설팅
GDHG,Golden Heaven Group Holdings Ltd,53301040,여가 및 오락시설
DTCK,Davis Commodities Ltd,54301020,식품 소매 및 유통
GFAI,Guardforce AI Co Ltd,52203040,경영 지원 서비스
LSTA,Lisata Therapeutics Inc,56202010,생명 공학 및 의학 연구
CURI,CuriosityStream Inc,57201030,온라인 서비스
STBX,Starbox Group Holdings Ltd,52203040,경영 지원 서비스
FCUV,Focus Universal Inc,57201020,소프트웨어
WVVI,Willamette Valley Vineyards Inc,54101020,증류주 및 포도주
RMCF,Rocky Mountain Chocolate Factory Inc (Delaware),54102020,식품 가공
ADOC,Edoc Acquisition Corp,55601010,투자 지주 회사
XPON,Expion360 Inc,52102030,전기 부품 및 장비
BBGI,Beasley Broadcast Group Inc,53302020,방송
PRST,Presto Automation Inc,57201010,IT 서비스 및 컨설팅
UTSI,UTStarcom Holdings Corp,57102010,통신 및 네트워킹
AKLI,Akili Inc,56101010,첨단 의료 장비 및 기술
OCX,OncoCyte Corp,56202010,생명 공학 및 의학 연구
LUMO,Lumos Pharma Inc,56202010,생명 공학 및 의학 연구
ANY,Sphere 3D Corp,57301030,블록 체인 및 암호화폐
OCC,Optical Cable Corp,57102010,통신 및 네트워킹
FPAY,FlexShopper Inc,57201030,온라인 서비스
XOMAP,XOMA 8 625 Cum Prpl Prf Shs Series A,56202010,생명 공학 및 의학 연구
UGRO,urban-gro Inc,54102010,어업 및 농업
TXMD,TherapeuticsMD Inc,56201040,제약
DMTK,DermTech Inc,56101020,"의료 장비, 물품 및 유통"
TTOO,T2 Biosystems Inc,56101010,첨단 의료 장비 및 기술
BANL,CBL International Ltd,52407020,항만 운영 및 서비스
SGRP,SPAR Group Inc,53302010,광고 및 마케팅
USEA,United Maritime Corp,52405020,해양 화물 및 물류
DLPN,Dolphin Entertainment Inc,53302030,엔터테인먼트 제작
MNSBP,MainStreet Bancshares Depositary Shares Representing Pref Shs,55101010,은행
VRAR,Glimpse Group Inc,57201020,소프트웨어
ABIO,ARCA Biopharma Inc,56202010,생명 공학 및 의학 연구
MIGI,Mawson Infrastructure Group Inc,57201010,IT 서비스 및 컨설팅
GDTC,CytoMed Therapeutics Ltd,56202010,생명 공학 및 의학 연구
MEIP,MEI Pharma Inc,56202010,생명 공학 및 의학 연구
SNSE,Sensei Biotherapeutics Inc,56202010,생명 공학 및 의학 연구
HOFV,Hall of Fame Resort & Entertainment Co,53301010,"호텔, 모텔 및 크루즈 라인"
GBNY,Generations Bancorp NY Inc,55101010,은행
YGF,YanGuFang International Group Co Ltd,54102020,식품 가공
KOSS,Koss Corp,57106030,가정용 전자 제품
TMTCU,TMT Acquisition Units,55601010,투자 지주 회사
SAI,SAI.TECH Global Corp,57301030,블록 체인 및 암호화폐
GLTO,Galecto Inc,56202010,생명 공학 및 의학 연구
PPBT,Purple Biotech Ltd ADR,56202010,생명 공학 및 의학 연구
MEDS,TRxADE Health Inc,57201030,온라인 서비스
AIH,Aesthetic Medical International Holdings Group Ltd ADR,56102010,의료 시설 및 서비스
VRM,Vroom Inc,57201030,온라인 서비스
PAVM,PAVmed Inc,56101010,첨단 의료 장비 및 기술
SOHON,SOTHERLY HOTELS Perpetual Pref Shs Series D,60102040,특수 REITs
PSHG,Performance Shipping Inc,52405020,해양 화물 및 물류
EPOW,Sunrise New Energy Co Ltd,52203040,경영 지원 서비스
BTCS,BTCS Inc,52203040,경영 지원 서비스
RVYL,Ryvyl Inc,57201020,소프트웨어
TCJH,Top KingWin Ltd,52203070,전문 정보 서비스
MBRX,Moleculin Biotech Inc,56201040,제약
WBUY,Webuy Global Ltd,57201030,온라인 서비스
KYCH,Keyarch Acquisition Corp,55601010,투자 지주 회사
BREA,Brera Holdings PLC,53301040,여가 및 오락시설
DTSS,Datasea Inc,57201020,소프트웨어
CLRO,Clearone Inc,57102010,통신 및 네트워킹
WHLM,Wilhelmina International Inc,52203030,고용 서비스
XLO,Xilio Therapeutics Inc,56202010,생명 공학 및 의학 연구
TNXP,Tonix Pharmaceuticals Holding Corp,56202010,생명 공학 및 의학 연구
ALPP,Alpine 4 Holdings Inc,57104010,전자 장비 및 부품
AXDX,Accelerate Diagnostics Inc,56101010,첨단 의료 장비 및 기술
OMH,Ohmyhome Ltd,57201020,소프트웨어
ZKIN,ZK International Group Co Ltd,53203020,건설 자재 및 비품
DALN,Dallasnews Corp,53302040,소비자 출판
JYD,Jayud Global Logistics Ltd,52405010,"배달, 우편, 항공 화물 및 육상 물류"
LITM,Snow Lake Resources Ltd,51201050,특수 채굴 및 금속
CCLD,CareCloud Inc,57201020,소프트웨어
RCON,Recon Technology Ltd,50103020,오일 관련 서비스 및 장비
AIRTP,Air T Funding Alpha Income Pref Shs,55101050,기업 금융 서비스
NEON,Neonode Inc,57104010,전자 장비 및 부품
IPDN,Professional Diversity Network Inc,52203030,고용 서비스
IPW,iPower Inc,57201030,온라인 서비스
LASE,Laser Photonics Corp,52102030,전기 부품 및 장비
SANW,S&W Seed Co,54102010,어업 및 농업
SGMA,SigmaTron International Inc,57101010,반도체
TCTM,TCTM Kids IT Education Inc ADR,63103010,전문 및 비즈니스 교육
LABP,Landos Biopharma Inc,56202010,생명 공학 및 의학 연구
ITRM,Iterum Therapeutics PLC,56202010,생명 공학 및 의학 연구
GAME,GameSquare Holdings Inc,57201020,소프트웨어
CHSN,Chanson International Holding,54102020,식품 가공
RGS,Regis Corp,54201030,개인 서비스
MGIH,Millennium Group International Holdings Ltd,51302020,종이 포장재
KALA,KALA BIO Inc,56201040,제약
SOGP,Sound Group Inc ADR,57201030,온라인 서비스
QLI,Qilian International Holding Group Ltd,56201040,제약
TFFP,TFF Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
HGAS,Global Gas Corp,51101010,상품 화학
HTCR,Heartcore Enterprises Inc,57201020,소프트웨어
HLP,Hongli Group Inc,52102010,산업용 기계 및 장비
SPI,SPI Energy Co Ltd,50201010,재생 가능 에너지 장비 및 서비스
TAIT,Taitron Components Inc,57104010,전자 장비 및 부품
ONTX,Onconova Therapeutics Inc,56201040,제약
LPCN,Lipocine Inc,56202010,생명 공학 및 의학 연구
BRAC,Broad Capital Acquisition Corp,55601010,투자 지주 회사
TLPH,Talphera Inc,56201040,제약
GIPR,Generation Income Properties Inc,60101010,"부동산 임대, 개발 및 운영"
OCCIO,OFS Credit Company 6 125 Prf Series C,55501030,폐쇄형 펀드
BMRA,Biomerica Inc,56101020,"의료 장비, 물품 및 유통"
MYNZ,Mainz Biomed NV,56102010,의료 시설 및 서비스
JG,Aurora Mobile Ltd ADR,57201010,IT 서비스 및 컨설팅
WKSP,Worksport Ltd,52203040,경영 지원 서비스
PHXM,Phaxiam Therapeutics SA ADR,56202010,생명 공학 및 의학 연구
CNTG,Centogene NV,56202010,생명 공학 및 의학 연구
INHD,Inno Holdings Inc,52201020,건설 및 엔지니어링
HWH,HWH International Inc,57201020,소프트웨어
XELB,Xcel Brands Inc,53302030,엔터테인먼트 제작
PETV,PetVivo Holdings Inc,56101020,"의료 장비, 물품 및 유통"
JCTCF,Jewett-Cameron Trading Company Ltd,51301010,임업 및 목재 제품
ELBM,Electra Battery Materials Corp,51201050,특수 채굴 및 금속
RNXT,RenovoRx Inc,56101020,"의료 장비, 물품 및 유통"
SPEC,Spectaire Holdings Inc,52203040,경영 지원 서비스
GLBZ,Glen Burnie Bancorp,55101010,은행
IMPPP,Imperial Petroleum 8.75 Cumulative Redeemable Perpetual Pref Shs Series A,50201020,재생 가능 연료
MHUA,Meihua International Medical Technologies Co Ltd,56101020,"의료 장비, 물품 및 유통"
NXGL,Nexgel Inc,56201040,제약
CNTX,Context Therapeutics Inc,56202010,생명 공학 및 의학 연구
MTEM,Molecular Templates Inc,56202010,생명 공학 및 의학 연구
STRRP,Star Equity Holdings Cumulative Perpetual Pref Shs Series A,56102010,의료 시설 및 서비스
SSKN,STRATA Skin Sciences Inc,56101010,첨단 의료 장비 및 기술
LIQT,LiqTech International Inc,52203010,환경 서비스 및 장비
NTRB,Nutriband Inc,56101020,"의료 장비, 물품 및 유통"
NISN,Nisun International Enterprise Development Group Co Ltd,57301010,핀테크
SIDU,Sidus Space Inc,52101010,항공우주 및 방위
SNTI,Senti Biosciences Inc,56202010,생명 공학 및 의학 연구
ETAO,ETAO International Co Ltd,56101010,첨단 의료 장비 및 기술
NERV,Minerva Neurosciences Inc,56202010,생명 공학 및 의학 연구
PMCB,PharmaCyte Biotech Inc,56201040,제약
FTFT,Future Fintech Group Inc,57301030,블록 체인 및 암호화폐
CNVS,Cineverse Corp,53302030,엔터테인먼트 제작
PIRS,Pieris Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
MDJH,MDJM Ltd,60101020,부동산 서비스
TSRI,TSR Inc,57201010,IT 서비스 및 컨설팅
SVRE,Saverone 2014 Ltd ADR,57201020,소프트웨어
AMPG,Amplitech Group Inc,57102010,통신 및 네트워킹
GYRO,Gyrodyne LLC,60101010,"부동산 임대, 개발 및 운영"
NCNA,NuCana PLC ADR,56202010,생명 공학 및 의학 연구
HRYU,Hanryu Holdings Inc,57201020,소프트웨어
MMAT,Meta Materials Inc,57104010,전자 장비 및 부품
SEED,Origin Agritech Ltd,54102010,어업 및 농업
PMD,Psychemedics Corp,56102010,의료 시설 및 서비스
PIXY,ShiftPixy Inc,52203030,고용 서비스
SDOT,Sadot Group Inc,54102010,어업 및 농업
MBOT,Microbot Medical Inc,56202010,생명 공학 및 의학 연구
AYTU,Aytu Biopharma Inc,56201040,제약
MCVT,Mill City Ventures III Ltd,55101030,소비자 대출
BCLI,Brainstorm Cell Therapeutics Inc,56202010,생명 공학 및 의학 연구
TRIB,Trinity Biotech PLC ADR,56101020,"의료 장비, 물품 및 유통"
COEP,Coeptis Therapeutics Holdings Inc,56201040,제약
PBM,Psyence Biomedical Ltd,56201040,제약
ACOR,Acorda Therapeutics Inc,56202010,생명 공학 및 의학 연구
PT,Pintec Technology Holdings Ltd ADR,57201010,IT 서비스 및 컨설팅
BFI,BurgerFi International Inc,53301020,레스토랑 및 바
BRFH,Barfresh Food Group Inc,54101030,무알콜 음료
JEWL,Adamas One Corp,53202020,의류 및 액세서리
SYBX,Synlogic Inc,56202010,생명 공학 및 의학 연구
CISO,CISO Global Inc,57201030,온라인 서비스
MTEX,Mannatech Inc,54102020,식품 가공
FGFPP,Fundamental Global 8 00 Cumulative Pref Shs,55301050,재보험
STKH,Steakholder Foods Ltd ADR,54102010,어업 및 농업
FRSX,Foresight Autonomous Holdings Ltd ADR,57201020,소프트웨어
ZAPP,Zapp Electric Vehicles Group Ltd,53101010,자동차 및 트럭 제조
INDP,Indaptus Therapeutics Inc,56202010,생명 공학 및 의학 연구
SEEL,Seelos Therapeutics Inc,56201040,제약
RDHL,Redhill Biopharma Ltd ADR,56201040,제약
PNBK,Patriot National Bancorp Inc,55101010,은행
KPRX,Kiora Pharmaceuticals Inc,56201040,제약
DCFC,Tritium Dcfc Ltd,52102030,전기 부품 및 장비
SQFTP,Presidio Property Trus 9.375 Cumulative Redeemable Perpetual Cumulative,60102010,복합부동산 REITs
BOSC,BOS Better Online Solutions Ltd,52102010,산업용 기계 및 장비
OP,Oceanpal Inc,52405020,해양 화물 및 물류
CANB,Can B Corp,54301020,식품 소매 및 유통
TBIO,Telesis Bio Inc,56101010,첨단 의료 장비 및 기술
EDTK,Skillful Craftsman Education Technology Ltd,63103010,전문 및 비즈니스 교육
ASLN,Aslan Pharmaceuticals Ltd ADR,56202010,생명 공학 및 의학 연구
MEGL,Magic Empire Global Ltd,55102010,투자 은행 및 중개 서비스
IKT,Inhibikase Therapeutics Inc,56202010,생명 공학 및 의학 연구
COCP,Cocrystal Pharma Inc,56201040,제약
EDUC,Educational Development Corp,53302040,소비자 출판
TRUG,Trugolf Holdings Inc,57107010,통합 하드웨어 및 소프트웨어
CYN,CYNGN Inc,57201020,소프트웨어
TLIS,Talis Biomedical Corp,56202010,생명 공학 및 의학 연구
BIAF,bioAffinity Technologies Inc,56101020,"의료 장비, 물품 및 유통"
STRR,Star Equity Holdings Inc,56102010,의료 시설 및 서비스
MINM,Minim Inc,57401020,무선 통신 서비스
TOMZ,TOMI Environmental Solutions Inc,52203010,환경 서비스 및 장비
AKTX,Akari Therapeutics PLC ADR,56202010,생명 공학 및 의학 연구
GIPRU,Generation Income Properties Unit,60101010,"부동산 임대, 개발 및 운영"
ATHE,Alterity Therapeutics Ltd ADR,56202010,생명 공학 및 의학 연구
EGOX,Next eGO BV,53101020,"자동차, 트럭 및 오토바이 부품"
FGI,FGI Industries Ltd,53403020,주택 개조 제품 및 서비스 소매
KRKR,36Kr Holdings Inc ADR,52203040,경영 지원 서비스
GVH,Globavend Holdings Ltd,52405010,"배달, 우편, 항공 화물 및 육상 물류"
GURE,Gulf Resources Inc,51101010,상품 화학
PWM,Prestige Wealth Inc,55102020,투자 관리 및 펀드 운영
YJ,Yunji Inc ADR,57201030,온라인 서비스
YGMZ,MingZhu Logistics Holdings Ltd,52405030,지상 화물 및 물류
BNZI,Banzai International Inc,57201010,IT 서비스 및 컨설팅
GIGM,Giga Media Ltd,57201030,온라인 서비스
EVAX,Evaxion Biotech A/S ADR,56202010,생명 공학 및 의학 연구
FAZE,FaZe Holdings Inc,57201030,온라인 서비스
MIRA,Mira Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
ELSE,Electro-Sensors Inc,52102010,산업용 기계 및 장비
PAVS,Paranovus Entertainment Technology Ltd,54102020,식품 가공
MINDP,MIND Technology 9 00 Cumulative Pref Shs Series A,50103020,오일 관련 서비스 및 장비
XELA,Exela Technologies Inc,57201010,IT 서비스 및 컨설팅
WHLR,Wheeler Real Estate Investment Trust Inc,60102020,상업용 REITs
VBIV,VBI Vaccines Inc,56202010,생명 공학 및 의학 연구
EDSA,Edesa Biotech Inc,56202010,생명 공학 및 의학 연구
TURB,Turbo Energy SA ADR,50201010,재생 가능 에너지 장비 및 서비스
BGLC,BioNexus Gene Lab Corp,56102010,의료 시설 및 서비스
ASTC,Astrotech Corp,57104010,전자 장비 및 부품
JNVR,Janover Inc,57301010,핀테크
MNPR,Monopar Therapeutics Inc,56202010,생명 공학 및 의학 연구
FMST,Foremost Lithium Resource & Technology Ltd,51201080,다각적 채굴
SQFT,Presidio Property Trust Inc,60102010,복합부동산 REITs
ADN,Advent Technologies Holdings Inc,50201010,재생 가능 에너지 장비 및 서비스
MDIA,Mediaco Holding Inc,53302020,방송
GSUN,Golden Sun Health Technology Group Ltd,63101010,기타 교육 서비스 제공
IVDA,Iveda Solutions Inc,57107010,통합 하드웨어 및 소프트웨어
AHI,Advanced Health Intelligence Ltd ADR,57201020,소프트웨어
NCRA,Nocera Inc,54102010,어업 및 농업
CAUD,Collective Audience Inc,57201010,IT 서비스 및 컨설팅
WRNT,Warrantee Inc ADR,53302010,광고 및 마케팅
CNFR,Conifer Holdings Inc,55301020,손해보험
GRTX,Galera Therapeutics Inc,56202010,생명 공학 및 의학 연구
ASTR,Astra Space Inc,52101010,항공우주 및 방위
COSM,Cosmos Health Inc,56201040,제약
JAN,Janone Inc,56202010,생명 공학 및 의학 연구
MVLA,Movella Holdings Inc,57201020,소프트웨어
LGVN,Longeveron Inc,56202010,생명 공학 및 의학 연구
MRAI,Marpai Inc,57201020,소프트웨어
ELAB,ELEVAI Labs Inc,56202010,생명 공학 및 의학 연구
MBIO,Mustang Bio Inc,56202010,생명 공학 및 의학 연구
KITT,Nauticus Robotics Inc,52102010,산업용 기계 및 장비
BNTC,Benitec Biopharma Inc,56202010,생명 공학 및 의학 연구
CHNR,China Natural Resources Inc,59103010,수자원 유틸리티
NLSP,NLS Pharmaceutics AG,56202010,생명 공학 및 의학 연구
NTBL,Notable Labs Ltd,56202010,생명 공학 및 의학 연구
UPXI,Upexi Inc,57201030,온라인 서비스
MDRR,Medalist Diversified Reit Inc,60102020,상업용 REITs
FWBI,First Wave BioPharma Inc,56202010,생명 공학 및 의학 연구
IDEX,Ideanomics Inc,53101010,자동차 및 트럭 제조
BNOX,Bionomics Ltd ADR,56202010,생명 공학 및 의학 연구
WATT,Energous Corp,52102030,전기 부품 및 장비
BTBD,Bt Brands Inc,53301020,레스토랑 및 바
ROMA,Roma Green Finance Ltd,52203040,경영 지원 서비스
NUKK,Nukkleus Inc,57301010,핀테크
OLB,OLB Group Inc,57201030,온라인 서비스
BTCY,Biotricity Inc,56101010,첨단 의료 장비 및 기술
GRNQ,GreenPro Capital Corp,55101050,기업 금융 서비스
ICCT,iCoreConnect Inc,57201020,소프트웨어
HUBC,Hub Cyber Security Ltd,57201020,소프트웨어
RVSN,Rail Vision Ltd,57104010,전자 장비 및 부품
SHPW,Shapeways Holdings Inc,57107010,통합 하드웨어 및 소프트웨어
CLVSQ,Clovis Oncology Inc,56202010,생명 공학 및 의학 연구
EEIQ,EpicQuest Education Group International Ltd,63101010,기타 교육 서비스 제공
CREG,Smart Powerr Corp,50201010,재생 가능 에너지 장비 및 서비스
POAI,Predictive Oncology Inc,56101020,"의료 장비, 물품 및 유통"
VRME,VerifyMe Inc,57201020,소프트웨어
GDC,GD Culture Group Ltd,53302010,광고 및 마케팅
VEEE,Twin Vee PowerCats Co,53205020,오락용 제품
WLGS,WANG & LEE GROUP Inc,52201020,건설 및 엔지니어링
PETZ,TDH Holdings Inc,54102020,식품 가공
CTHR,Charles & Colvard Ltd,53202020,의류 및 액세서리
CMMB,Chemomab Therapeutics Ltd ADR,56202010,생명 공학 및 의학 연구
BLIN,Bridgeline Digital Inc,57201020,소프트웨어
DOMH,Dominari Holdings Inc,56202010,생명 공학 및 의학 연구
BHAT,Blue Hat Interactive Entertainment Technology,53205010,장난감 및 어린이 제품
NVOS,Novo Integrated Sciences Inc,56102010,의료 시설 및 서비스
SRM,SRM Entertainment Inc,53205010,장난감 및 어린이 제품
PXSAP,Pyxis Tankers 7 75 Cumulative Convertible Pref Shs Series A,52405020,해양 화물 및 물류
SOBR,Sobr Safe Inc,57201020,소프트웨어
BCDA,BioCardia Inc,56202010,생명 공학 및 의학 연구
LKCO,Luokung Technology Corp,57201020,소프트웨어
CHEK,Check Cap Ltd,56202010,생명 공학 및 의학 연구
PRTG,Portage Biotech Inc,56202010,생명 공학 및 의학 연구
DPRO,Draganfly Inc,52101010,항공우주 및 방위
TKLF,Yoshitsu Co Ltd ADR,54301010,의약품 소매
ERNA,Eterna Therapeutics Inc,56202010,생명 공학 및 의학 연구
CLWT,Euro Tech Holdings Company Ltd,52203010,환경 서비스 및 장비
GENE,Genetic Technologies Ltd ADR,56102010,의료 시설 및 서비스
EIGR,Eiger BioPharmaceuticals Inc,56202010,생명 공학 및 의학 연구
